id;text;polarity
404;This medication is very expensive. Without insurance expect to pay between $270 - $300 for a month supply, depending on which pharmacy you use. Even with insurance it costs me $68 a month. If you read the insert that comes with the drops it states that clinical trials show only 15% of patients show improvement. Had I read that BEFORE I wasted the money on 3 montjs worth of this stuff I wouldn't have even bothered. Waste of money!;negative
570;Overall, Atenolol works to lower my blood pressure, which in turn helps limit my number heart palpitation episodes.;positive
606;My doctor recommended this course of treatment after several visits and it has worked very well for me.;positive
1863;I took him back to the doctor and this time my son was diagnosed with pneumonia and dehydration. He was admitted to hospital immediately.;negative
104;I have had severe pain in my joints, of the knee, back wrist and fingers, for about 10 years. I've had problems finding something to handle the pain aspirn and other such pills had little or no effect on the pain. I took vioxx until it was taken off the market, then tried a few others prescribed by my Doctor, none of those worked until celebrex. I'm sure there are side effects maybe long term however up to this point I haven't had any short term effects I'm aware of. If I don't take my pill in the morning I can always tell by afternoon and know I forgot to take it, the aches and pain becomes terrible. Frank Samuell;positive
1757;Topamax 50 mg was prescribed at bedtime for reduction of severe vocal tics. Medication was prescribed by a neurologist. The side effects far outweighed the benefits of this medication.;positive
617;I was already pretty clear from going to an esthetician at an acne clinic, but I was just looking for an additional boost to the results I already had. I previously discovered that I could not use anything other than very mild OTC retinoids, as they tended to make my acne flare up. Finacea did not do this. The Finacea was a good addition to my skin care regimen and has decreased the frequency of inflamed pimples and the tiny pustules I sometimes get around my nose. Now I use Finacea in the morning, and Vivant's Derm A Gel in the evening, along with 5% benzoyl peroxide on my more acne prone areas (chin and jawline).;positive
1645;Treatment, self explainatory, I feel better with the imitrex and do not know how I could get by without it.;positive
234;"I don't have any details. Have thought about asking my doctor to up the dosage when I was having a bout of feeling ""down"" but it passed and I didn't.";positive
1211;I have a long history of depression but had never taken medication for it. I asked my doctor to prescribe Prozac. For the first week I felt the same, but I slept almost 24/7 and barely ate. After that I did get a significant relief from the depression. Unfortunately, as I noted above, I don't like the way I acted during that time, and still cringe with embarassment and/or regret over things I said and did. But at the time everything seemed so rosy, that none of my behavior bothered me. Unfortunately, life is not perfect, and as adults we must take things seriously and deal with them. Prozac kept me from acknowledging that. Looking back, if I had faced my depression head on, and let it inspire me to make real changes in my life I would have been a lot better off in the long run.;negative
