id;text;polarity
3636;I started using .05 % retina-a every evening after cleansing, but making sure my face was completely dry. Only a small amount of the cream was needed. I applied it carefully, avoiding lips and inner eye area. Afterwards, I used a non-greasy, non-comedogenic moisturizer to minimize dryness, flaking and irritation.;positive
3215;"Paint the nail lacquer onto the infected nail, one coat a day, At the end of the week, remove it with alcohol and start the process all over again. Unfortunately, it seems like my nail isn't growing, which is why I'm afraid if I remove the nail (with a podiatrist) that it may not grow back-my dermatologist agrees I should not have the nail removed; she wants me to live with it. She says that even with Lamasil and all that expense and liver damaging drug, the fungus can still come back in 2 months.";negative
2778;I know this was prescribed because I'm allergic to penicillin and was having dental surgery. BUT given the side effects and the pain I would NOT take it again. A pharmacist advised me to take Prilosec q.a.m. and an antacid between doses. It helped a bit, but I would have asked for another medicine if it had been earlier in the treatment.;negative
1244;I suffered with mild acne and many whiteheads that were resistant to all other topical and antibiotic treatment. My dermatologist was reluctant to prescribe Accutane as I had a mild acne but eventually let me try a course at the lowest dose (0.5/mg/kg). I had 2 courses of treatment with Accutane. The first time it was highly effective (side effects were tolerable and worth it as I got great results) so I stopped after 4 months. after about a year the acne returned (much less than previously) so I took another course and after that it was definitely gone. There are side effects but if you can tolerate them, it is a very effective treatment. I had to do a pregnancy test prior to starting each course and full blood test and had to take oral contraceptives throughout the treatment as there is a risk of birth defects. I also had to see dermatologist every 2 weeks initially then monthly and have my blood tests repeated. Tretment was very expensive (including cost of drugs, blood tests, consultation fees) but worth it.;positive
2213;Bone density studies were done every two years. Very slight improvement. After 10 years, I am still not at normal bone density.;negative
2538;I contacted my pharmacist and she researched the Terbinafine I was taking and told me it could very well be what was causing this problem. Since I had no idea what else it could be, I stopped taking it on my own. I then contaced my physician and gave her the details and she agreed that stopping it would be wise at this point. We are hoping that this is what the problem is and that my sense of taste and smell will return. We just don't know when it will happen. Very unpleasant experience, I must say.;negative
1025;Most recently diagnosed with adult add, never tried add medications before. Tried to give it time to work as many people say side effects get better but could not deal with the major facial skin breakouts.;negative
3231;simply putting it in forgetting about it for 3 weeks and then take it out and be without for a week. simply doesn't get any easier than that.;positive
2209;Each diskus has 60 chambers each containing a dose of medicine. Dial to the next chamber, open it, put your mouth over the chamber hole and inhale. I hold it in my lungs as long as I can then breathe out and rinse out my mouth. The dosage counter lets you know how many doses remain.;positive
306;apply twice daily but I'd have to wash it off w/in an hour because it burned so badly;negative
280;I have been taking Xyrem for about 2 months. I sleep about 5 to 5 1/2 hours every night. I wake up between 3 to 3 1/2 hour after the 1st dose and then I sleep for about 2 to 2 1/2 hours after the 2nd dose and am unable to fall asleep. The weirdest thing is that I get a refreshing sleep every other day. On the days that I wake up exhausted, I am barely able to make it through the day and am hungry all the time. The next night, I usually sleep well and have a better day there after. I am going to stop taking it and I am going to explore other options such as Rozerem or Trazodone;negative
